attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,root_search_stage,root_search_start_count,start_id,optimizer_success,admissible_state,converged_root,passes_numerical_gate,passes_wt_gate,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,wt_gate_failures_json,coordinates_and_other_json,cost,optimality,nfev,message
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,3.620678182228346,0.1810339091114173,7.422637717127145e-09,0.023776685468053775,10,1,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=4.32666081 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=50.1955781 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.01071602 outside [1.17,1.43]""]","[50.195578062266414, 60.00000000000001, 1.6626172487918265, 7.999999999999999, 1.0107160223153717, 149.3832605203623, 2.712784180142024, 64.99587842995382, 8.999999999999998, 0.04433345228999448, 156.9589513750326]",13.820241950845643,0.0027114186656252005,1046,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,3.6206780479115195,0.18103390239557599,7.42493343636852e-09,0.02377669111628988,10,1,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=4.32666143 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=50.1955836 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.01071598 outside [1.17,1.43]""]","[50.19558356952268, 60.00000000000001, 1.6626173509506639, 7.999999999999999, 1.0107159759476418, 149.3832602167401, 2.712784280158042, 64.99586967797144, 8.999999999999998, 0.04434239979163589, 156.9589364971245]",13.820241950845658,0.00012614704785113788,1354,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,1.7065336337252413,0.07673719421186086,2.191139822566631e-08,0.030766280153741915,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=11.769658 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=52.1847593 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.07815063 outside [1.17,1.43]""]","[52.184759337870915, 60.00000000000001, 2.7352457412677897, 7.999999999999999, 1.0781506276157187, 147.36511665286733, 3.648826661932618, 16.352508003342294, 8.999999999999998, 0.10204563769137602, 158.1150606097098]",3.5540576319209807,1.34678397537967e-05,1173,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,1.7065333065635675,0.07673721576682424,2.1911410079682343e-08,0.030766274775016436,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=11.7696562 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=52.1847535 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.07815067 outside [1.17,1.43]""]","[52.184753473441745, 60.00000000000001, 2.7352455602890187, 7.999999999999999, 1.0781506701467363, 147.3651174102569, 3.6488257317023254, 16.352501068069756, 8.999999999999998, 0.10204563719508374, 158.11507652022317]",3.554057631921379,0.00010167231264411535,425,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,1.7065335820888554,0.07673719461853726,2.1911378194055392e-08,0.030766279413509054,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=11.7696579 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=52.1847586 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.07815063 outside [1.17,1.43]""]","[52.184758599399665, 60.00000000000001, 2.7352457311058673, 7.999999999999999, 1.0781506343284488, 147.3651166861036, 3.648826652739039, 16.35250901440443, 8.999999999999998, 0.10204563771466547, 158.1150627176512]",3.5540576319209736,0.00010088525902140505,1001,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1|frozen_reference,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,frozen_reference,True,True,False,False,False,4.848567462115378,0.24242837310576892,2.635064883190807e-07,0.020563259450108184,10,1,"[""na_i_mM"", ""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=1.71566891 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=60 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.899670664 outside [1.17,1.43]"", ""v_apical_mV=-86.6753063 outside [-80,-30]""]","[59.99999999999999, 60.00000000000001, 1.2111950216718148, 7.999999999999999, 0.899670664112592, 150.95351287259564, 1.9558601792675174, 99.99999999999999, 8.999999999999998, 0.0967077857400144, 130.35255221362178]",29.066107825111345,3.675733189899516e-05,923,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,4.848567423341835,0.2424283711670918,2.6350678923563467e-07,0.020563257421465128,10,1,"[""na_i_mM"", ""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=1.71566902 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=60 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.899670665 outside [1.17,1.43]"", ""v_apical_mV=-86.6753046 outside [-80,-30]""]","[59.99999999999999, 60.00000000000001, 1.2111950572229135, 7.999999999999999, 0.8996706652402394, 150.95351262275227, 1.9558604455637905, 99.99999999999999, 8.999999999999998, 0.022910966643398558, 130.35255228233797]",29.066107823040447,0.00015622941137636618,1190,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,4.848567457617277,0.24242837288086383,2.6350677326604453e-07,0.020563258849271793,10,1,"[""na_i_mM"", ""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=1.7156689 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=60 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.899670664 outside [1.17,1.43]"", ""v_apical_mV=-86.6753065 outside [-80,-30]""]","[59.99999999999999, 60.000000000001286, 1.2111950162801646, 7.999999999999999, 0.8996706639818717, 150.9535129017603, 1.955860151019624, 99.99999999999999, 8.999999999999998, 0.08156320566765393, 130.3525522056566]",29.0661078249922,0.0001478903042999674,913,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,4.39003386463265,0.21950169323163252,6.277685379814102e-08,0.023002286578797868,10,1,"[""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=2.02627372 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=53.3342599 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.957935707 outside [1.17,1.43]"", ""v_apical_mV=-83.038486 outside [-80,-30]""]","[53.334259889024054, 60.00000000000001, 1.3572287191283101, 7.999999999999999, 0.9579357071752442, 150.59203623668034, 2.317360603637959, 99.99999999999999, 8.999999999999998, 0.03915961319683207, 146.6853299971957]",20.21647044570397,4.117596644649564e-06,993,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,4.390034098595757,0.21950170492978788,6.277695661538019e-08,0.023002269651058914,10,1,"[""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=2.02627344 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=53.334243 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.957935852 outside [1.17,1.43]"", ""v_apical_mV=-83.0384894 outside [-80,-30]""]","[53.3342429642559, 60.00000000000001, 1.3572286858354423, 7.999999999999999, 0.9579358518776849, 150.59203653783297, 2.3173602948750776, 99.99999999999999, 8.999999999999998, 0.09815153181404285, 146.68537320112586]",20.21647044594074,2.1703373614089358e-06,964,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,4.390033893670606,0.21950169468353029,6.277687391843756e-08,0.02300228549920577,10,1,"[""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=2.02627364 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=53.3342589 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.957935715 outside [1.17,1.43]"", ""v_apical_mV=-83.038487 outside [-80,-30]""]","[53.33425885247856, 60.00000000000001, 1.357228698235186, 7.999999999999999, 0.957935715385123, 150.59203638259416, 2.3173604607360763, 99.99999999999999, 8.999999999999998, 0.031620244321178784, 146.68533259473654]",20.216470445609232,5.054518597969327e-06,1120,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,3.4502265220153285,0.17251132610076644,3.324221788716386e-09,0.022165085046522065,10,1,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=4.09643284 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=46.4711025 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.04908146 outside [1.17,1.43]"", ""v_apical_mV=-86.0778761 outside [-80,-30]""]","[46.47110252008592, 60.00000000000001, 1.9820419297972838, 7.999999999999999, 1.0490814626803497, 149.7094285422919, 1.947081315241579, 46.07977689851558, 8.999999999999998, 0.0408169594043366, 167.86936918577908]",11.476638847829731,1.5299505663743012e-05,1169,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,3.4502265692081147,0.17251132846040573,3.324221773937097e-09,0.022165082901375734,10,1,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=4.09643265 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=46.4711003 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.04908148 outside [1.17,1.43]"", ""v_apical_mV=-86.0778763 outside [-80,-30]""]","[46.47110028133674, 60.000000000000085, 1.9820419011354855, 7.999999999999999, 1.0490814838644924, 149.70942863871466, 1.9470813161643081, 46.079780561701384, 8.999999999999998, 0.02032562503759302, 167.86937575182384]",11.476638847780231,2.9317372985843738e-06,902,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,3.142575541139283,0.15712877705696415,3.666368541632801e-08,0.025704409844140078,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=4.54894932 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=50.8114737 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.01070134 outside [1.17,1.43]"", ""v_apical_mV=-82.0933274 outside [-80,-30]""]","[50.81147371044565, 60.00000000000001, 2.0576520222871753, 7.999999999999999, 1.0107013404039071, 149.53808964203157, 2.27761492669525, 52.08815198399239, 8.999999999999998, 0.10083165634661446, 155.71288334148892]",10.81282377724378,0.00041435001660731954,1453,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,3.0039906651357455,0.15019953325678728,2.470315828353726e-08,0.0278165153610813,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=7.84646773 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=56.5946358 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.986479642 outside [1.17,1.43]""]","[56.5946357801141, 60.00000000000001, 1.9837813292658752, 7.999999999999999, 0.9864796415829445, 147.44489158125978, 4.127719721198673, 42.100667184272275, 8.999999999999998, 0.10036358623421568, 142.37551216005212]",12.575505283386367,0.0009078836803157793,1689,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,3.20329674383102,0.160164837191551,8.270843342188527e-09,0.02588273857735597,10,1,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=7.11358467 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=53.7697512 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.00535038 outside [1.17,1.43]""]","[53.76975121327321, 60.00000000000061, 1.8953805138265019, 7.999999999999999, 1.005350376281066, 147.78874646703957, 3.770678153450431, 41.90162618616709, 8.999999999999982, 0.060652999661624275, 149.33729175525215]",12.697915278508091,0.000489371504194968,1371,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,3.0039901203453216,0.1501995060172661,2.4703229652473413e-08,0.02781651938349253,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=7.84647019 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=56.5946422 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.986479608 outside [1.17,1.43]""]","[56.59464220224735, 60.00000000000001, 1.9837816241046529, 7.999999999999999, 0.9864796076518048, 147.44489028697518, 4.127721029724878, 42.100667093156396, 8.999999999999998, 0.1003635869288397, 142.37549718383406]",12.575505283384427,0.00028857460511828674,1456,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,False,False,False,1.945693375763788,0.08846183179612738,9.715150262230594e-09,0.033784362140404645,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=15.642936 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=59.021929 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.04705986 outside [1.17,1.43]""]","[59.021929020864725, 60.00000000000001, 2.7985868033332397, 7.999999999999999, 1.0470598611507076, 144.9519260956161, 6.017544830628216, 15.071300356044429, 8.999999999999998, 0.10142137223633664, 141.40717832483367]",5.197182688063104,8.22852488950477e-05,811,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,False,False,False,2.583259376666787,0.12916296883333936,5.224285445137866e-08,0.024941863697489255,10,1,"[""k_i_mM"", ""ph_i""]","[""cl_i_mM=10.3549829 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=47.0414502 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.11594607 outside [1.17,1.43]""]","[47.041450161094495, 60.000000000010836, 2.3123915707104934, 7.999999999999999, 1.11594607100361, 146.52303539505954, 4.165809472967958, 14.26275418984998, 8.569709420619816, 0.06961022337547827, 172.49150490197445]",7.102963128704079,2.883460855432673e-05,655,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P1_H1,AN_ABS_AE4_NHE,12.0,1.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,False,False,False,1.9456930464070683,0.08846183683684489,9.715140143100667e-09,0.03378435614187203,11,0,"[""k_i_mM"", ""ph_i"", ""ph_l""]","[""cl_i_mM=15.6429317 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=59.0219203 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=1.0470599 outside [1.17,1.43]""]","[59.021920275372175, 60.00000000000001, 2.7985864468738924, 7.999999999999999, 1.0470599039670812, 144.95192703080568, 6.017544369750446, 15.071320768934877, 8.999999999999998, 0.10142137223612996, 141.4071993435656]",5.197182688063809,9.784206460958795e-05,972,`ftol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,lower_quartile,True,True,True,True,False,1.9133999940024182e-11,3.0531133177191805e-16,1.9133999940024182e-15,5.898059818321144e-17,11,0,[],"[""cl_i_mM=22.9488327 outside [47.1,53.1]"", ""ph_i=7.70241158 outside [6.77,7.05]"", ""na_i_mM=43.5490314 outside [10,35]"", ""k_i_mM=62.0792092 outside [100,160]""]","[43.54903144745746, 62.079209167792456, 3.4507210731198, 7.702411578268546, 1.3, 142.997059528044, 7.638850273620282, 8.69562581308761, 8.116149385445947, 0.10287300661420082, 189.88755416402992]",1.8380824162550872e-22,3.175453295091853e-06,785,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,parent_continuation_00,True,True,True,True,False,1.5050894558443773e-11,4.2688088849364425e-16,1.5050894558443773e-15,3.3306690738754696e-16,11,0,[],"[""cl_i_mM=22.9488327 outside [47.1,53.1]"", ""ph_i=7.70241158 outside [6.77,7.05]"", ""na_i_mM=43.5490314 outside [10,35]"", ""k_i_mM=62.0792092 outside [100,160]""]","[43.549031447457445, 62.07920916779248, 3.4507210731197975, 7.702411578268547, 1.3, 142.99705952804396, 7.638850273620288, 8.695625813087709, 8.116149385446072, 0.10287300661420082, 189.88755416402992]",1.2060545009034294e-22,1.1195502439084988e-06,1081,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA05_P2_H1,AN_ABS_AE4_NHE,12.0,2.0,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,upper_quartile,True,True,True,True,False,1.5050894558443773e-11,5.143116293092331e-16,1.5050894558443773e-15,5.30825383648903e-16,11,0,[],"[""cl_i_mM=22.9488327 outside [47.1,53.1]"", ""ph_i=7.70241158 outside [6.77,7.05]"", ""na_i_mM=43.5490314 outside [10,35]"", ""k_i_mM=62.0792092 outside [100,160]""]","[43.54903144745744, 62.07920916779248, 3.4507210731197975, 7.702411578268549, 1.3, 142.997059528044, 7.638850273620286, 8.69562581308769, 8.11614938544605, 0.10287300661420082, 189.88755416402998]",1.2060559686773412e-22,1.1195502439084992e-06,1364,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA10_P0.5_H1|frozen_reference,AN_ABS_AE4_NHE_S12_PLOW_KHIGH_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,12.0,0.5,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,3,frozen_reference,True,True,False,False,False,4.241074272034953,0.21205371360174768,3.2166301349434434e-08,0.021502691051709766,10,1,"[""k_i_mM"", ""ph_i"", ""tic_l_mM"", ""ph_l""]","[""cl_i_mM=2.38559223 outside [47.1,53.1]"", ""ph_i=8 outside [6.77,7.05]"", ""na_i_mM=50.8057834 outside [10,35]"", ""k_i_mM=60 outside [100,160]"", ""volume_i_pL=0.982616453 outside [1.17,1.43]""]","[50.80578341213806, 60.000000000000135, 1.2303926313693347, 7.999999999999991, 0.9826164529193736, 149.91586525248172, 2.9935352075100248, 99.99999999999999, 8.999999999999998, 0.07275078372010171, 153.49362337216894]",19.5463776627839,0.0910173453187402,799,`ftol` termination condition is satisfied.
