panel_id,parent_panel_id,stage,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,eligibility_migration,attempt_count,converged_attempt_count,numerical_root_count,wt_passing_root_count,best_max_abs_scaled_residual,best_attempt_id,failure_union_json,start_design_json,screen_start_count,confirmation_start_count,geometry_start_count
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,2.0,0.5,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.21169095255840917,upper_quartile,"[""cl_i_mM=28.4580278 outside [47.1,53.1]"", ""cl_i_mM=28.4580279 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=52.3024874 outside [10,35]"", ""na_i_mM=52.3024877 outside [10,35]"", ""ph_i=7.75527212 outside [6.77,7.05]"", ""ph_i=7.75527214 outside [6.77,7.05]"", ""ph_i=7.75527216 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA05_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,2.0,1.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,2.774473359390406e-12,parent_continuation_00,"[""cl_i_mM=26.267671 outside [47.1,53.1]"", ""k_i_mM=83.4016257 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA05_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,2.0,2.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,5.172728564928342e-12,parent_continuation_00,"[""cl_i_mM=25.4334276 outside [47.1,53.1]"", ""k_i_mM=90.3400959 outside [100,160]"", ""na_i_mM=9.97204134 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,2.0,0.5,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.7777194516161996,upper_quartile,"[""cl_i_mM=26.5058413 outside [47.1,53.1]"", ""cl_i_mM=26.5058418 outside [47.1,53.1]"", ""cl_i_mM=26.5058419 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=54.1980805 outside [10,35]"", ""na_i_mM=54.1980809 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA10_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,2.0,1.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,2.1250362580715887e-12,lower_quartile,"[""cl_i_mM=26.0508253 outside [47.1,53.1]"", ""k_i_mM=72.7956165 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA10_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,2.0,2.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,9.640725717741105e-12,lower_quartile,"[""cl_i_mM=23.6215341 outside [47.1,53.1]"", ""k_i_mM=87.6440169 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,2.0,0.5,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,1.890323533030216,frozen_reference,"[""cl_i_mM=22.4669929 outside [47.1,53.1]"", ""cl_i_mM=22.4669933 outside [47.1,53.1]"", ""cl_i_mM=22.4669943 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=55.7377878 outside [10,35]"", ""na_i_mM=55.7377889 outside [10,35]"", ""na_i_mM=55.7377896 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA20_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,2.0,1.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.18176475687936428,upper_quartile,"[""cl_i_mM=25.9873661 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=51.1451012 outside [10,35]"", ""na_i_mM=51.1451015 outside [10,35]"", ""ph_i=7.76701347 outside [6.77,7.05]"", ""ph_i=7.76701349 outside [6.77,7.05]"", ""ph_i=7.7670135 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S2_PNOM_KMID_AE4NA20_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,2.0,2.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.966742740888705e-12,parent_continuation_00,"[""cl_i_mM=21.8705297 outside [47.1,53.1]"", ""k_i_mM=84.3976227 outside [100,160]"", ""ph_i=7.09800695 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,32.0,0.5,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.480967913768688,parent_continuation_00,"[""cl_i_mM=1.9738799 outside [47.1,53.1]"", ""cl_i_mM=2.02711534 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""k_i_mM=60.000001 outside [100,160]"", ""na_i_mM=59.999999 outside [10,35]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=7.64622103 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-82.862781 outside [-80,-30]"", ""v_apical_mV=-82.8627813 outside [-80,-30]"", ""v_apical_mV=-83.5264331 outside [-80,-30]"", ""volume_i_pL=0.875984733 outside [1.17,1.43]"", ""volume_i_pL=0.900453777 outside [1.17,1.43]"", ""volume_i_pL=0.900453778 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,32.0,1.0,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.008679627342125,upper_quartile,"[""cl_i_mM=2.57942529 outside [47.1,53.1]"", ""cl_i_mM=2.57942575 outside [47.1,53.1]"", ""cl_i_mM=2.58274769 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-83.760532 outside [-80,-30]"", ""v_apical_mV=-83.9833593 outside [-80,-30]"", ""v_apical_mV=-83.9833655 outside [-80,-30]"", ""volume_i_pL=0.905732214 outside [1.17,1.43]"", ""volume_i_pL=0.905732218 outside [1.17,1.43]"", ""volume_i_pL=0.905763663 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA05_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,32.0,2.0,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,2.7717150479749684,upper_quartile,"[""cl_i_mM=4.8844274 outside [47.1,53.1]"", ""cl_i_mM=4.88442908 outside [47.1,53.1]"", ""cl_i_mM=6.15832991 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""k_i_mM=61.0197022 outside [100,160]"", ""na_i_mM=49.1763074 outside [10,35]"", ""na_i_mM=49.1763242 outside [10,35]"", ""na_i_mM=58.9591356 outside [10,35]"", ""ph_i=7.99999931 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-80.937655 outside [-80,-30]"", ""v_apical_mV=-87.5495507 outside [-80,-30]"", ""v_apical_mV=-87.5495576 outside [-80,-30]"", ""volume_i_pL=0.939677044 outside [1.17,1.43]"", ""volume_i_pL=1.02538144 outside [1.17,1.43]"", ""volume_i_pL=1.02538159 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,32.0,0.5,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,7.12258045594409,upper_quartile,"[""cl_i_mM=0.721366942 outside [47.1,53.1]"", ""cl_i_mM=0.721367231 outside [47.1,53.1]"", ""cl_i_mM=1.64876082 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=6.35212105 outside [6.77,7.05]"", ""ph_i=6.3521213 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-108.40161 outside [-80,-30]"", ""v_apical_mV=-108.401621 outside [-80,-30]"", ""v_apical_mV=-87.6725262 outside [-80,-30]"", ""volume_i_pL=0.704424328 outside [1.17,1.43]"", ""volume_i_pL=0.704424353 outside [1.17,1.43]"", ""volume_i_pL=0.897550766 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA10_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,32.0,1.0,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.980283147102128,lower_quartile,"[""cl_i_mM=1.64287277 outside [47.1,53.1]"", ""cl_i_mM=1.64287278 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-88.2896928 outside [-80,-30]"", ""v_apical_mV=-88.2896929 outside [-80,-30]"", ""v_apical_mV=-88.289693 outside [-80,-30]"", ""volume_i_pL=0.897505736 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA10_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,32.0,2.0,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,3.997899270067622,upper_quartile,"[""cl_i_mM=1.94576313 outside [47.1,53.1]"", ""cl_i_mM=1.94576326 outside [47.1,53.1]"", ""cl_i_mM=1.94576341 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=56.3686259 outside [10,35]"", ""na_i_mM=56.3686295 outside [10,35]"", ""na_i_mM=56.3686341 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-93.5368616 outside [-80,-30]"", ""v_apical_mV=-93.5368619 outside [-80,-30]"", ""volume_i_pL=0.929429782 outside [1.17,1.43]"", ""volume_i_pL=0.929429818 outside [1.17,1.43]"", ""volume_i_pL=0.929429846 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA20,AN_ABS_AE4_NHE,32.0,0.5,0.094586,0.4,0.2,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,10.371578748150046,upper_quartile,"[""cl_i_mM=0.391821104 outside [47.1,53.1]"", ""cl_i_mM=0.391821461 outside [47.1,53.1]"", ""cl_i_mM=1.1411262 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=59.9999997 outside [10,35]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=6.2 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-123.49102 outside [-80,-30]"", ""v_apical_mV=-123.491046 outside [-80,-30]"", ""v_apical_mV=-96.4804889 outside [-80,-30]"", ""v_basolateral_mV=-94.5244047 outside [-90,-35]"", ""v_basolateral_mV=-94.5244143 outside [-90,-35]"", ""volume_i_pL=0.690172113 outside [1.17,1.43]"", ""volume_i_pL=0.893685101 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA20_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA20,AN_ABS_AE4_NHE,32.0,1.0,0.094586,0.4,0.2,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,8.27568710581852,upper_quartile,"[""cl_i_mM=0.442236683 outside [47.1,53.1]"", ""cl_i_mM=0.442237138 outside [47.1,53.1]"", ""cl_i_mM=1.14288255 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=6.26765383 outside [6.77,7.05]"", ""ph_i=6.26765467 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-120.843934 outside [-80,-30]"", ""v_apical_mV=-120.843964 outside [-80,-30]"", ""v_apical_mV=-96.9108438 outside [-80,-30]"", ""v_basolateral_mV=-95.6210199 outside [-90,-35]"", ""v_basolateral_mV=-95.6210309 outside [-90,-35]"", ""volume_i_pL=0.695592579 outside [1.17,1.43]"", ""volume_i_pL=0.695592648 outside [1.17,1.43]"", ""volume_i_pL=0.893698419 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KHIGH_AE4NA20_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA20,AN_ABS_AE4_NHE,32.0,2.0,0.094586,0.4,0.2,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.689648586907391,lower_quartile,"[""cl_i_mM=1.14264494 outside [47.1,53.1]"", ""cl_i_mM=1.14264495 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-97.951195 outside [-80,-30]"", ""v_apical_mV=-97.9511951 outside [-80,-30]"", ""v_basolateral_mV=-90.859787 outside [-90,-35]"", ""v_basolateral_mV=-90.8597871 outside [-90,-35]"", ""volume_i_pL=0.893696617 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KLOW_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KLOW,AE4NA05,AN_ABS_AE4_NHE,32.0,0.5,0.094586,0.2,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.637876195246011,parent_continuation_00,"[""cl_i_mM=1.93518333 outside [47.1,53.1]"", ""cl_i_mM=2.0303951 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""k_i_mM=60.0000035 outside [100,160]"", ""na_i_mM=59.9999965 outside [10,35]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=7.49690318 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-82.5595913 outside [-80,-30]"", ""v_apical_mV=-83.735597 outside [-80,-30]"", ""volume_i_pL=0.860920117 outside [1.17,1.43]"", ""volume_i_pL=0.900479024 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KLOW_AE4NA05_P1_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KLOW,AE4NA05,AN_ABS_AE4_NHE,32.0,1.0,0.094586,0.2,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.103315220086209,parent_continuation_00,"[""cl_i_mM=2.66225349 outside [47.1,53.1]"", ""cl_i_mM=2.6622538 outside [47.1,53.1]"", ""cl_i_mM=2.66225415 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-80.7829279 outside [-80,-30]"", ""v_apical_mV=-80.7829312 outside [-80,-30]"", ""v_apical_mV=-80.7829336 outside [-80,-30]"", ""volume_i_pL=0.906515424 outside [1.17,1.43]"", ""volume_i_pL=0.906515427 outside [1.17,1.43]"", ""volume_i_pL=0.90651543 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S32_PHIGH_KLOW_AE4NA05_P2_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KLOW,AE4NA05,AN_ABS_AE4_NHE,32.0,2.0,0.094586,0.2,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,3.1606925181597187,lower_quartile,"[""cl_i_mM=5.4058873 outside [47.1,53.1]"", ""cl_i_mM=5.40588873 outside [47.1,53.1]"", ""cl_i_mM=5.40589481 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=52.017559 outside [10,35]"", ""na_i_mM=52.0175732 outside [10,35]"", ""na_i_mM=52.0176236 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-84.0539631 outside [-80,-30]"", ""v_apical_mV=-84.0539718 outside [-80,-30]"", ""v_apical_mV=-84.053976 outside [-80,-30]"", ""volume_i_pL=1.00345367 outside [1.17,1.43]"", ""volume_i_pL=1.00345409 outside [1.17,1.43]"", ""volume_i_pL=1.00345421 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
