admissible_state,ae4_expression,cluster_id,co2_factor,complete_rest_gate_pass,converged_root,cost,max_abs_scaled_independent_rhs,message,nfev,nhe1_factor,optimality,optimizer_success,predecessor_co2_factor,predecessor_nhe1_factor,root_alias,root_id,root_internal_gate_pass,seed_core_sha256,seed_id,selected_cluster,solution_core_sha256
True,1.0,B00,5.0,True,True,1.7455069073542752e-23,5.822165666247159e-12,`xtol` termination condition is satisfied.,122,0.25,5.296804402282548e-07,True,2.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,inherited_saved_rest,True,b585bb296cfa46e0fb98b73d3596a68225f688f139c33452fe19155dd27ce3b8
True,1.0,B00,10.0,True,True,8.311767071175748e-24,3.705803025555454e-12,`xtol` termination condition is satisfied.,7,0.25,3.297417396235808e-07,True,5.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,b585bb296cfa46e0fb98b73d3596a68225f688f139c33452fe19155dd27ce3b8,continuation_predecessor,True,f12f24c389aff3551010dee3de3474cf44a5c7d1e1b774e7f38a47490b7f7a14
True,1.0,B00,10.0,True,True,1.9397823188404064e-23,6.162605148407607e-12,`xtol` termination condition is satisfied.,77,0.25,5.74987282075866e-07,True,5.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,7cc241a14d79d9a6d15fcd554b637d3c167c07c4e7f7612cf3970fd1ad47c1e6,task24_baseline_anchor,True,eeb910ea508d2bbebbf48d1c9b390c7828d9651cc90cda72833cae8a1e58cecb
True,1.0,B00,10.0,True,True,1.9397897964543157e-23,6.162605148407607e-12,`xtol` termination condition is satisfied.,100,0.25,5.749878098562945e-07,True,5.0,0.25,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,inherited_saved_rest,True,1d1b9a5c1a4757406b92f5680347575ae50ef3fae9c1ca4fbb0da2c599d87b7d
True,0.05,B00,1.0,True,True,7.117400537398732e-23,1.1926223897340549e-11,`xtol` termination condition is satisfied.,2,1.0,7.831548286989242e-07,True,,,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,continuation_predecessor,True,c380df4fda9b31c70b1fb9b8ddf452ca8723cb614d2c960f810c7d2de5f1c4e8
True,0.05,B00,1.0,True,True,7.117410652521979e-23,1.1926223897340549e-11,`xtol` termination condition is satisfied.,99,1.0,7.831550480623194e-07,True,,,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87
True,0.05,B00,1.0,True,True,5.318720530537353e-23,9.517126670077758e-12,`xtol` termination condition is satisfied.,418,0.5,1.0169908953328756e-06,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,c380df4fda9b31c70b1fb9b8ddf452ca8723cb614d2c960f810c7d2de5f1c4e8,continuation_predecessor,True,d3c9028beef06559af3f2662ecf8cc7a76d526d273db7f18a4598ffe2dc30bdc
True,0.05,B00,1.0,True,True,5.318720530537353e-23,9.517126670077758e-12,`xtol` termination condition is satisfied.,418,0.5,1.0169908953328756e-06,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,d3c9028beef06559af3f2662ecf8cc7a76d526d273db7f18a4598ffe2dc30bdc
True,0.05,B00,1.0,True,True,1.1367399065561114e-23,4.605690828718423e-12,`xtol` termination condition is satisfied.,379,0.5,4.668658188542096e-07,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,2c324101856fb5a29b90321bcfcdc8f2bbfb1cbdd303929f739937df038c8257
True,0.05,B00,1.0,True,True,8.916257421926694e-24,3.992032399091627e-12,`xtol` termination condition is satisfied.,85,0.25,4.05242441263323e-07,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,2c324101856fb5a29b90321bcfcdc8f2bbfb1cbdd303929f739937df038c8257,continuation_predecessor,True,3e7147eaf9ed74d540f1976703925efdbe91eeebb9de47bde3a5698f43af84c1
True,0.05,B00,1.0,True,True,2.1530362949419073e-23,6.446666117598809e-12,`xtol` termination condition is satisfied.,334,0.25,6.822561455674868e-07,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,1ad12abd161e5f20dc8eba703b04a2f361485fcc42d90e81559129d070da20c1
True,0.05,B00,1.0,True,True,8.877989974405895e-24,3.992032399091627e-12,`xtol` termination condition is satisfied.,395,0.25,4.054691574141068e-07,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,9a53dbea9809c76200130d14c7d8a56c1178220cb7442092067bbccb3bf5c5c9
True,0.05,B00,2.0,True,True,7.145858111631869e-23,1.1947907940790259e-11,`xtol` termination condition is satisfied.,250,1.0,1.2288691870474736e-06,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,c380df4fda9b31c70b1fb9b8ddf452ca8723cb614d2c960f810c7d2de5f1c4e8,continuation_predecessor,True,9a5becb852f3dd4aa51a9e906b90369cce492511f23309e1359dc25cf9bd526b
True,0.05,B00,2.0,True,True,7.145858111631869e-23,1.1947907940790259e-11,`xtol` termination condition is satisfied.,250,1.0,1.2288691870474736e-06,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,9a5becb852f3dd4aa51a9e906b90369cce492511f23309e1359dc25cf9bd526b
True,0.05,B00,2.0,True,True,1.50240402316893e-22,1.732555071631836e-11,`xtol` termination condition is satisfied.,230,1.0,1.1212571200252683e-06,True,1.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,fa569209e69a40384688712d204f91de4b6c64c098b12777fae0d2e3f9e5f6d6
True,0.05,B00,5.0,True,True,3.815585309824961e-25,8.174884380540703e-13,`xtol` termination condition is satisfied.,141,1.0,2.5187128481604184e-08,True,2.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,9a5becb852f3dd4aa51a9e906b90369cce492511f23309e1359dc25cf9bd526b,continuation_predecessor,True,082b0fcaeb28d6b1d82635d7679fe87aafbfbafda59e6198ceadf536d68b1e06
True,0.05,B00,5.0,True,True,4.0639719082279214e-25,8.456776945386935e-13,`xtol` termination condition is satisfied.,302,1.0,2.4962443596683387e-08,True,2.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,618eaa446a6d29588f573467fb4a4e8e9000c102df2240756c5f0dcc64b3a44a
True,0.05,B00,5.0,True,True,3.815528218039172e-25,8.174884380540703e-13,`xtol` termination condition is satisfied.,262,1.0,2.5187029674362808e-08,True,2.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,ef746e9038e4c890e323171940c02d50890153d64f951b9688497282d0d4b654
True,0.05,B00,10.0,True,True,3.6286232558907895e-23,8.03827490680753e-12,`xtol` termination condition is satisfied.,68,1.0,5.142533076277292e-07,True,5.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,082b0fcaeb28d6b1d82635d7679fe87aafbfbafda59e6198ceadf536d68b1e06,continuation_predecessor,True,a192b9f0aadd2dce04e69c42489d956940e00f651dad4ef9eee4617d90873118
True,0.05,B00,10.0,True,True,2.2760104609439515e-22,2.123735215464606e-11,`xtol` termination condition is satisfied.,274,1.0,2.205295547103019e-06,True,5.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,3230c2cd6d5b66ced9a0be07666daad2252d36d24a00865d1c6f6e83be162bb5
True,0.05,B00,10.0,True,True,8.832113266020512e-23,1.2949710748166865e-11,`xtol` termination condition is satisfied.,256,1.0,8.486909811804817e-07,True,5.0,1.0,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,ee9f69ad8f3ded32f45063481e059c25ec0373156551fefe298ec3b1e4e55826
True,0.05,B00,2.0,True,True,1.4633608447883388e-24,1.704365815147213e-12,`xtol` termination condition is satisfied.,92,0.5,2.9018832273956024e-08,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,2c324101856fb5a29b90321bcfcdc8f2bbfb1cbdd303929f739937df038c8257,continuation_predecessor,True,99a085c9ef5fd52c5b669715a010f953f4ca2cfb0e0a4c5581ad5c3673af073e
True,0.05,B00,2.0,True,True,3.0664828401809044e-24,2.3071822230491534e-12,`xtol` termination condition is satisfied.,317,0.5,1.5112322448741072e-07,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,89da0855777faca332bb71e1115d1629c1fd090662ed55f18122fcefc3bc6ece
True,0.05,B00,2.0,True,True,1.4634131265147209e-24,1.704365815147213e-12,`xtol` termination condition is satisfied.,282,0.5,2.9018732986293532e-08,True,1.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,e07ad3c7c5862b38432151f04d53c1de40ac0bb9d1cbff2275b2c192dae47add
True,0.05,B00,5.0,True,True,6.291111364589118e-24,3.5128150388530344e-12,`xtol` termination condition is satisfied.,40,0.5,3.6169925406211966e-07,True,2.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,99a085c9ef5fd52c5b669715a010f953f4ca2cfb0e0a4c5581ad5c3673af073e,continuation_predecessor,True,f9114487e83b87824ff2713a5d4b84d9e2541f3ef9d3f5829da31873bacc834b
True,0.05,B00,5.0,True,True,6.278780825808732e-24,3.5128150388530344e-12,`xtol` termination condition is satisfied.,320,0.5,3.619085108772651e-07,True,2.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,f7a3abdad92e69957290d8661af33d3882cc61a0fdeec7988495aa48a3da8296
True,0.05,B00,5.0,True,True,6.291151358360535e-24,3.5128150388530344e-12,`xtol` termination condition is satisfied.,309,0.5,3.6169931209506215e-07,True,2.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,b1a252c739bdb045d78701d9341bb15c0832c9ec8c2c46bd4b95768df2ff36cd
True,0.05,B00,10.0,True,True,1.1336621030368849e-22,1.4426394107092122e-11,`xtol` termination condition is satisfied.,18,0.5,9.251357041171801e-07,True,5.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,f9114487e83b87824ff2713a5d4b84d9e2541f3ef9d3f5829da31873bacc834b,continuation_predecessor,True,41782ac0c0cd0af2a639427d595ce8f6aca15d46c4db88e0b835f466488b254c
True,0.05,B00,10.0,True,True,1.4756040446210706e-22,1.6883196229944275e-11,`xtol` termination condition is satisfied.,374,0.5,1.0841512954143005e-06,True,5.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,734a46e73fcc46f38980659c708f760c6c09f73eae077c62b37b8f66c85db094
True,0.05,B00,10.0,True,True,1.5148751303718784e-22,1.730386667286865e-11,`xtol` termination condition is satisfied.,285,0.5,1.8176702250534654e-06,True,5.0,0.5,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,305ad99b123cdba97d71e801e31f8a362299d654c8ef2d367d0b1da71e10b7e1
True,0.05,B00,2.0,True,True,8.580384921948713e-23,1.300392085679114e-11,`xtol` termination condition is satisfied.,48,0.25,8.108225929512766e-07,True,1.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,9a53dbea9809c76200130d14c7d8a56c1178220cb7442092067bbccb3bf5c5c9,continuation_predecessor,True,7055f7d203bb5b4a81090d2a0b579962817e326eb0e0e636efcf075b2b8b75d6
True,0.05,B00,2.0,True,True,8.580385018519806e-23,1.300392085679114e-11,`xtol` termination condition is satisfied.,379,0.25,8.108224823423866e-07,True,1.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,08370d251fc6c3ee6b6b8dd4f4c590471f6c55ae04082b52b00d488e4ab085cf
True,0.05,B00,2.0,True,True,1.3337925361161123e-22,1.626953780031748e-11,`xtol` termination condition is satisfied.,343,0.25,1.712019547597875e-06,True,1.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,8e007b82d2a03e0ce9a742dddab2e276f30b3bcdc9850eef37368367cf5ad926
True,0.05,B00,5.0,True,True,5.481589735512163e-24,3.2634485391813683e-12,`xtol` termination condition is satisfied.,40,0.25,3.460468322799339e-07,True,2.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,7055f7d203bb5b4a81090d2a0b579962817e326eb0e0e636efcf075b2b8b75d6,continuation_predecessor,True,a5fb574a0f4ac0e9d3a1bce21e5b4357c1917c24efa54285ab94207a568064d4
True,0.05,B00,5.0,True,True,5.467502070016661e-24,3.2634485391813683e-12,`xtol` termination condition is satisfied.,315,0.25,3.4581852936156953e-07,True,2.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,1a2f9d696812b334b3d7c2d73c10425a41d25da3f6c1a33611791ef80611df11
True,0.05,B00,5.0,True,True,2.4133507257106955e-24,2.0426368929626904e-12,`xtol` termination condition is satisfied.,347,0.25,6.809846516635285e-08,True,2.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,fa281bbf1f0735764ce5eb5eb7d49db4e2dc0b73eb60b98c213a742ed27c2186
True,0.05,B00,10.0,True,True,1.3086440107442635e-22,1.6085223430994944e-11,`xtol` termination condition is satisfied.,27,0.25,1.018010699351041e-06,True,5.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,fa281bbf1f0735764ce5eb5eb7d49db4e2dc0b73eb60b98c213a742ed27c2186,continuation_predecessor,True,b5316cf619de785e4d71c19cceb18c19a6a9d633c11ef155a0664c7b4866caea
True,0.05,B00,10.0,True,True,1.2255796834135464e-22,1.5642868944620858e-11,`xtol` termination condition is satisfied.,295,0.25,1.6426863229823078e-06,True,5.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,b5f6976a19bcbc9779ab0c2f031d8aaf5720a573500f730f91637b542fbbbe87,task24_baseline_anchor,True,b5e8746771215319b9eb88ff836c277f06e282b3f0ee0f5a605090bd241b13f4
True,0.05,B00,10.0,True,True,1.226120210721712e-22,1.5642868944620858e-11,`xtol` termination condition is satisfied.,331,0.25,1.643582360534545e-06,True,5.0,0.25,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,True,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,inherited_saved_rest,True,ee658503073e8ed63d7aa9483d9f26d75fa04a070631a2dca6835e75b5b08233
True,1.0,B00,1.0,True,True,1.659188863920028e-22,1.8158217984787228e-11,`xtol` termination condition is satisfied.,2,1.0,1.9072144208635996e-06,True,,,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,continuation_predecessor,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7
True,1.0,B00,1.0,True,True,6.55918227901995e-22,3.547943189241565e-11,`xtol` termination condition is satisfied.,194,1.0,2.2027463589108687e-06,True,,,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,caee7985d312a64567fff62afe45bba19d9d3f77de4709c447b0c72d653573bd
True,1.0,B00,1.0,True,True,3.56150639533402e-23,8.207410445715269e-12,`xtol` termination condition is satisfied.,84,0.5,5.232065919441584e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,continuation_predecessor,True,42410c473fe72545fedcba6b35471be56b990f3172dbfc51a6cbc98806c70251
True,1.0,B00,1.0,True,True,1.674916097053602e-23,5.7527767272080865e-12,`xtol` termination condition is satisfied.,171,0.5,3.5697360008512663e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,7aa3c3d90d10993bdd01beae2c578ff4c05b2871fee9945b5befcd41d6209931
True,1.0,B00,1.0,True,True,1.2898097095380036e-24,1.5807667674838655e-12,`xtol` termination condition is satisfied.,65,0.25,1.8439356436788982e-08,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,7aa3c3d90d10993bdd01beae2c578ff4c05b2871fee9945b5befcd41d6209931,continuation_predecessor,True,62d0b5e9a7b2c0753451e9243d239d4baa4c212e51f3dbdd5018d4a2d0da337d
True,1.0,B00,1.0,True,True,2.0077034779991763e-23,5.195496810550537e-12,`xtol` termination condition is satisfied.,106,0.25,5.754125631041487e-07,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,task24_baseline_anchor,True,3786211ba9f08ef9ba6eefa53b665f00502067a36dffa3c6742059fb1dd1afbe
True,1.0,B00,1.0,True,True,4.274008235470837e-24,2.738694687698384e-12,`xtol` termination condition is satisfied.,137,0.25,2.960884695758127e-07,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,14d218694f215073be96ed86016adcf4ac00c664ff99a8e3719792c61bef88f2
True,1.0,B00,2.0,True,True,9.891758193897063e-23,1.4062102177136993e-11,`xtol` termination condition is satisfied.,53,1.0,8.779240425138089e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,continuation_predecessor,True,1549893fc8b4252564b4488375fc84e54f58238786981477df82c47b874b0868
True,1.0,B00,2.0,True,True,9.891745399919757e-23,1.4062102177136993e-11,`xtol` termination condition is satisfied.,134,1.0,8.779242247314791e-07,True,1.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,4f97b2f43c291109767e6280267095ec9ab95033906cccda2174d07bd963f3b5
True,1.0,B00,5.0,True,True,1.8385388863401133e-24,1.6479873021779667e-12,`xtol` termination condition is satisfied.,31,1.0,1.0675444516773353e-07,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,4f97b2f43c291109767e6280267095ec9ab95033906cccda2174d07bd963f3b5,continuation_predecessor,True,294408dc7620d899bbdd431fd105431043c8cbc0b3f82d11e9dade40d053733e
True,1.0,B00,5.0,True,True,1.6461181069324836e-24,1.6241348543832856e-12,`xtol` termination condition is satisfied.,65,1.0,9.862045771746847e-08,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,task24_baseline_anchor,True,31496904a8e538859e2c6efe2b2285e56050a3751f87abcaccb491c9d894499b
True,1.0,B00,5.0,True,True,1.425554521953077e-23,4.226220068348496e-12,`xtol` termination condition is satisfied.,140,1.0,3.789143880984361e-07,True,2.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,2150ea7f44e161b9d63c2b9ddb220bb8fa4dade252e0701e1269d34648d93d04
True,1.0,B00,10.0,True,True,3.919106368803678e-23,8.83407930141189e-12,`xtol` termination condition is satisfied.,20,1.0,5.487502293515295e-07,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,31496904a8e538859e2c6efe2b2285e56050a3751f87abcaccb491c9d894499b,continuation_predecessor,True,e5f71985eb4877aacc4656f92a4c2c20a31cbc423bf2c6fa12e5b63973de51c1
True,1.0,B00,10.0,True,True,3.9175925133165977e-23,8.83407930141189e-12,`xtol` termination condition is satisfied.,65,1.0,5.486261416398989e-07,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,task24_baseline_anchor,True,d24e7372d9caf481acdaf65260d892d9f0b640ed2711470b69b56d96f6961ebb
True,1.0,B00,10.0,True,True,3.919085445124604e-23,8.83407930141189e-12,`xtol` termination condition is satisfied.,93,1.0,5.487504733012607e-07,True,5.0,1.0,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,a9243738073d96da43fe9fe0bf89a257b873d2a4e78faf7de7f5b4650a91576c
True,1.0,B00,2.0,True,True,1.8387387824105194e-22,1.906461100098511e-11,`xtol` termination condition is satisfied.,49,0.5,1.1961469258518618e-06,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,7aa3c3d90d10993bdd01beae2c578ff4c05b2871fee9945b5befcd41d6209931,continuation_predecessor,True,06d075284bc816591e41a2a1549f21d806a4549ed8e74a548afac3279b79c224
True,1.0,B00,2.0,True,True,1.0252641808622748e-22,1.2665649778975663e-11,`xtol` termination condition is satisfied.,85,0.5,1.3268353669267658e-06,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,task24_baseline_anchor,True,8d325a741263d8401784312cce46a87b2935583a5ab8a5470201e3ab413e6667
True,1.0,B00,2.0,True,True,2.4245710377154227e-22,2.1519244719492292e-11,`xtol` termination condition is satisfied.,154,0.5,1.3614009804867237e-06,True,1.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,823c5d111caeae0d4281db57727f9a752dfc908edde7c65d4634c8d9d7837848
True,1.0,B00,5.0,True,True,1.0173975740626872e-22,1.4246416546459528e-11,`xtol` termination condition is satisfied.,21,0.5,1.496490419300032e-06,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,8d325a741263d8401784312cce46a87b2935583a5ab8a5470201e3ab413e6667,continuation_predecessor,True,8accd64a650d9f9870dd8d290342f199efbb87033c281510fe1e653b71c991b7
True,1.0,B00,5.0,True,True,1.1822094062949036e-21,4.843131104492748e-11,`xtol` termination condition is satisfied.,71,0.5,5.142771339248718e-06,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,task24_baseline_anchor,True,0722e04f0d522ba79bfd9cbe68f68c47e404a2a6d60c23efcf477ed445faf749
True,1.0,B00,5.0,True,True,1.0173956392524002e-22,1.4246416546459528e-11,`xtol` termination condition is satisfied.,147,0.5,1.4964912033089745e-06,True,2.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,bee2d7e03ae3851e5d0d92fc07c46aa625175182a7382debb889cfcbf0caeb69,inherited_saved_rest,True,194bc845592fde696b052ab0ce1262236639536f19b50875f3b99979a88ec77c
True,1.0,B00,10.0,True,True,5.477702135205012e-23,1.0083080204115191e-11,`xtol` termination condition is satisfied.,11,0.5,6.379419961351276e-07,True,5.0,0.5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,8accd64a650d9f9870dd8d290342f199efbb87033c281510fe1e653b71c991b7,continuation_predecessor,True,d33dd3dc5b1e36a41eb1954091a9e2d0f37ff9cd2a46c849c95c9f8c22e043f5
